City,Number_Beds,Number_Baths,Latitude,Longitude,Bath_Bed_Ratio,Log_Income,Log_Population,Province_Code,Log_Price
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.457247210322903
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,12.989976472461
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.233906541044401
Toronto,4.0,2.0,43.7417,-79.3733,0.4,11.48247656671073,15.54675132684935,6,14.557353136298696
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.554147092530322
Toronto,4.0,4.0,43.7417,-79.3733,0.8,11.48247656671073,15.54675132684935,6,14.80690913338268
Toronto,3.0,3.0,43.7417,-79.3733,0.75,11.48247656671073,15.54675132684935,6,14.646243837206535
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.676249640055394
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.780920148390807
Toronto,3.0,3.0,43.7417,-79.3733,0.75,11.48247656671073,15.54675132684935,6,14.151982794585487
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.22030944419592
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.910730733718356
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.122363377404328
Toronto,4.0,3.0,43.7417,-79.3733,0.6,11.48247656671073,15.54675132684935,6,13.909912143303451
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.615840583835682
Toronto,3.0,1.0,43.7417,-79.3733,0.25,11.48247656671073,15.54675132684935,6,13.70903942580019
Toronto,5.0,3.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.220909663894343
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.651815643149092
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.270785106659046
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.623139877437296
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.07772173379122
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.329379172803593
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.90626583447433
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.279368835614243
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,14.751604309291395
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,14.217637433703022
Toronto,2.0,3.0,43.7417,-79.3733,1.0,11.48247656671073,15.54675132684935,6,14.077875591662238
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.55506458866523
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.297158347037207
